UserID,Round,Coins
grRCcjfEOj,62,1
grRCcjfEOj,63,4
grRCcjfEOj,64,1
grRCcjfEOj,65,10
grRCcjfEOj,66,0
grRCcjfEOj,67,6
grRCcjfEOj,68,4
grRCcjfEOj,69,10
grRCcjfEOj,70,10
grRCcjfEOj,71,9
grRCcjfEOj,72,4
grRCcjfEOj,73,10
grRCcjfEOj,74,6
grRCcjfEOj,75,2
grRCcjfEOj,76,0
grRCcjfEOj,77,4
grRCcjfEOj,78,3
grRCcjfEOj,79,2
grRCcjfEOj,80,2
grRCcjfEOj,81,1
grRCcjfEOj,82,0
grRCcjfEOj,83,5
grRCcjfEOj,84,0
grRCcjfEOj,85,6
grRCcjfEOj,86,8
grRCcjfEOj,87,0
grRCcjfEOj,88,1
grRCcjfEOj,89,1
grRCcjfEOj,90,4
grRCcjfEOj,91,1
grRCcjfEOj,92,10
grRCcjfEOj,93,0
grRCcjfEOj,94,6
grRCcjfEOj,95,4
grRCcjfEOj,96,5
grRCcjfEOj,97,8
grRCcjfEOj,98,9
grRCcjfEOj,99,10
grRCcjfEOj,100,1
grkzYgyqTn,1,9
grkzYgyqTn,2,2
grkzYgyqTn,3,1
grkzYgyqTn,4,10
grkzYgyqTn,5,2
grkzYgyqTn,6,10
grkzYgyqTn,7,5
grkzYgyqTn,8,6
grkzYgyqTn,9,10
grkzYgyqTn,10,0
grkzYgyqTn,11,4
grkzYgyqTn,12,10
grkzYgyqTn,13,2
grkzYgyqTn,14,1
grkzYgyqTn,15,10
grkzYgyqTn,16,10
grkzYgyqTn,17,2
grkzYgyqTn,18,10
grkzYgyqTn,19,9
grkzYgyqTn,20,10
grkzYgyqTn,21,7
grkzYgyqTn,22,7
grkzYgyqTn,23,2
grkzYgyqTn,24,7
grkzYgyqTn,25,3
grkzYgyqTn,26,3
grkzYgyqTn,27,6
grkzYgyqTn,28,6
grkzYgyqTn,29,7
grkzYgyqTn,30,3
grkzYgyqTn,31,3
grkzYgyqTn,32,5
grkzYgyqTn,33,4
grkzYgyqTn,34,10
grkzYgyqTn,35,4
grkzYgyqTn,36,0
grkzYgyqTn,37,4
grkzYgyqTn,38,3
grkzYgyqTn,39,5
grkzYgyqTn,40,0
grkzYgyqTn,41,7
grkzYgyqTn,42,10
grkzYgyqTn,43,1
grkzYgyqTn,44,10
grkzYgyqTn,45,9
grkzYgyqTn,46,0
grkzYgyqTn,47,8
grkzYgyqTn,48,3
grkzYgyqTn,49,10
grkzYgyqTn,50,6
grkzYgyqTn,51,4
grkzYgyqTn,52,1
grkzYgyqTn,53,10
grkzYgyqTn,54,6
grkzYgyqTn,55,10
grkzYgyqTn,56,10
grkzYgyqTn,57,0
grkzYgyqTn,58,1
grkzYgyqTn,59,0
grkzYgyqTn,60,4
grkzYgyqTn,61,2
grkzYgyqTn,62,5
grkzYgyqTn,63,10
grkzYgyqTn,64,4
grkzYgyqTn,65,4
grkzYgyqTn,66,1
grkzYgyqTn,67,1
grkzYgyqTn,68,6
grkzYgyqTn,69,10
grkzYgyqTn,70,2
grkzYgyqTn,71,8
grkzYgyqTn,72,5
grkzYgyqTn,73,3
grkzYgyqTn,74,10
grkzYgyqTn,75,2
grkzYgyqTn,76,1
grkzYgyqTn,77,8
grkzYgyqTn,78,2
grkzYgyqTn,79,2
grkzYgyqTn,80,3
grkzYgyqTn,81,5
grkzYgyqTn,82,2
grkzYgyqTn,83,1
grkzYgyqTn,84,1
grkzYgyqTn,85,10
grkzYgyqTn,86,10
grkzYgyqTn,87,10
grkzYgyqTn,88,9
grkzYgyqTn,89,1
grkzYgyqTn,90,1
grkzYgyqTn,91,1
grkzYgyqTn,92,3
grkzYgyqTn,93,3
grkzYgyqTn,94,2
grkzYgyqTn,95,5
grkzYgyqTn,96,10
grkzYgyqTn,97,1
grkzYgyqTn,98,0
grkzYgyqTn,99,8
grkzYgyqTn,100,0
grDkGvqjQL,1,10
grDkGvqjQL,2,1
grDkGvqjQL,3,9
grDkGvqjQL,4,5
grDkGvqjQL,5,3
grDkGvqjQL,6,9
grDkGvqjQL,7,10
grDkGvqjQL,8,8
grDkGvqjQL,9,1
grDkGvqjQL,10,7
grDkGvqjQL,11,10
grDkGvqjQL,12,3
grDkGvqjQL,13,10
grDkGvqjQL,14,0
grDkGvqjQL,15,10
grDkGvqjQL,16,0
grDkGvqjQL,17,1
grDkGvqjQL,18,0
grDkGvqjQL,19,1
grDkGvqjQL,20,3
grDkGvqjQL,21,5
grDkGvqjQL,22,6
grDkGvqjQL,23,4
grDkGvqjQL,24,0
grDkGvqjQL,25,4
grDkGvqjQL,26,10
grDkGvqjQL,27,8
grDkGvqjQL,28,5
grDkGvqjQL,29,10
grDkGvqjQL,30,6
grDkGvqjQL,31,1
grDkGvqjQL,32,10
grDkGvqjQL,33,1
grDkGvqjQL,34,2
grDkGvqjQL,35,0
grDkGvqjQL,36,10
grDkGvqjQL,37,9
grDkGvqjQL,38,2
grDkGvqjQL,39,3
grDkGvqjQL,40,6
grDkGvqjQL,41,10
grDkGvqjQL,42,5
grDkGvqjQL,43,5
grDkGvqjQL,44,2
grDkGvqjQL,45,1
grDkGvqjQL,46,2
grDkGvqjQL,47,4
grDkGvqjQL,48,6
grDkGvqjQL,49,0
grDkGvqjQL,50,10
grDkGvqjQL,51,10
grDkGvqjQL,52,7
grDkGvqjQL,53,2
grDkGvqjQL,54,1
grDkGvqjQL,55,0
grDkGvqjQL,56,3
grDkGvqjQL,57,6
grDkGvqjQL,58,10
grDkGvqjQL,59,2
grDkGvqjQL,60,8
grDkGvqjQL,61,3
grDkGvqjQL,62,4
grDkGvqjQL,63,10
grDkGvqjQL,64,1
grDkGvqjQL,65,2
grDkGvqjQL,66,1
grDkGvqjQL,67,4
grDkGvqjQL,68,10
grDkGvqjQL,69,4
grDkGvqjQL,70,7
grDkGvqjQL,71,3
grDkGvqjQL,72,7
grDkGvqjQL,73,6
grDkGvqjQL,74,8
grDkGvqjQL,75,10
grDkGvqjQL,76,3
grDkGvqjQL,77,10
grDkGvqjQL,78,10
grDkGvqjQL,79,2
grDkGvqjQL,80,2
grDkGvqjQL,81,4
grDkGvqjQL,82,1
grDkGvqjQL,83,9
grDkGvqjQL,84,2
grDkGvqjQL,85,10
grDkGvqjQL,86,10
grDkGvqjQL,87,4
grDkGvqjQL,88,2
grDkGvqjQL,89,2
grDkGvqjQL,90,3
grDkGvqjQL,91,0
grDkGvqjQL,92,10
grDkGvqjQL,93,7
grDkGvqjQL,94,5
grDkGvqjQL,95,3
grDkGvqjQL,96,1
grDkGvqjQL,97,1
grDkGvqjQL,98,1
grDkGvqjQL,99,5
grDkGvqjQL,100,10
grXEwGnHjw,1,10
grXEwGnHjw,2,5
grXEwGnHjw,3,10
grXEwGnHjw,4,10
grXEwGnHjw,5,7
grXEwGnHjw,6,4
grXEwGnHjw,7,10
grXEwGnHjw,8,5
grXEwGnHjw,9,5
grXEwGnHjw,10,2
grXEwGnHjw,11,0
grXEwGnHjw,12,0
grXEwGnHjw,13,6
grXEwGnHjw,14,9
grXEwGnHjw,15,1
grXEwGnHjw,16,2
grXEwGnHjw,17,9
grXEwGnHjw,18,1
grXEwGnHjw,19,1
grXEwGnHjw,20,3
grXEwGnHjw,21,8
grXEwGnHjw,22,2
grXEwGnHjw,23,9
grXEwGnHjw,24,3
grXEwGnHjw,25,7
grXEwGnHjw,26,3
grXEwGnHjw,27,7
grXEwGnHjw,28,4
grXEwGnHjw,29,3
grXEwGnHjw,30,2
grXEwGnHjw,31,4
grXEwGnHjw,32,2
grXEwGnHjw,33,3
grXEwGnHjw,34,5
grXEwGnHjw,35,6
grXEwGnHjw,36,5
grXEwGnHjw,37,10
grXEwGnHjw,38,6
grXEwGnHjw,39,3
grXEwGnHjw,40,4
grXEwGnHjw,41,10
grXEwGnHjw,42,8
grXEwGnHjw,43,2
grXEwGnHjw,44,9
grXEwGnHjw,45,10
grXEwGnHjw,46,0
grXEwGnHjw,47,10
grXEwGnHjw,48,2
grXEwGnHjw,49,5
grXEwGnHjw,50,3
grXEwGnHjw,51,1
grXEwGnHjw,52,10
grXEwGnHjw,53,3
grXEwGnHjw,54,8
grXEwGnHjw,55,0
grXEwGnHjw,56,1
grXEwGnHjw,57,0
grXEwGnHjw,58,4
grXEwGnHjw,59,10
grXEwGnHjw,60,1
grXEwGnHjw,61,10
grXEwGnHjw,62,10
grXEwGnHjw,63,1
grXEwGnHjw,64,2
grXEwGnHjw,65,1
grXEwGnHjw,66,0
grXEwGnHjw,67,2
grXEwGnHjw,68,7
grXEwGnHjw,69,1
grXEwGnHjw,70,10
grXEwGnHjw,71,10
grXEwGnHjw,72,2
grXEwGnHjw,73,4
grXEwGnHjw,74,8
grXEwGnHjw,75,1
grXEwGnHjw,76,2
grXEwGnHjw,77,1
grXEwGnHjw,78,1
grXEwGnHjw,79,1
grXEwGnHjw,80,0
grXEwGnHjw,81,10
grXEwGnHjw,82,3
grXEwGnHjw,83,3
grXEwGnHjw,84,10
grXEwGnHjw,85,4
grXEwGnHjw,86,10
grXEwGnHjw,87,10
grXEwGnHjw,88,6
grXEwGnHjw,89,2
grXEwGnHjw,90,0
grXEwGnHjw,91,10
grXEwGnHjw,92,7
grXEwGnHjw,93,10
grXEwGnHjw,94,6
grXEwGnHjw,95,10
grXEwGnHjw,96,6
grXEwGnHjw,97,10
grXEwGnHjw,98,1
grXEwGnHjw,99,4
grXEwGnHjw,100,5
grESeXOTwN,1,10
grESeXOTwN,2,10
grESeXOTwN,3,2
grESeXOTwN,4,0
grESeXOTwN,5,1
grESeXOTwN,6,4
grESeXOTwN,7,4
grESeXOTwN,8,4
grESeXOTwN,9,3
grESeXOTwN,10,1
grESeXOTwN,11,6
grESeXOTwN,12,0
grESeXOTwN,13,2
grESeXOTwN,14,10
grESeXOTwN,15,2
grESeXOTwN,16,9
grESeXOTwN,17,2
grESeXOTwN,18,1
grESeXOTwN,19,10
grESeXOTwN,20,1
grESeXOTwN,21,4
grESeXOTwN,22,3
grESeXOTwN,23,10
grESeXOTwN,24,2
grESeXOTwN,25,2
grESeXOTwN,26,3
grESeXOTwN,27,10
grESeXOTwN,28,7
grESeXOTwN,29,0
grESeXOTwN,30,4
grESeXOTwN,31,9
grESeXOTwN,32,1
grESeXOTwN,33,0
grESeXOTwN,34,2
grESeXOTwN,35,10
grESeXOTwN,36,10
grESeXOTwN,37,3
grESeXOTwN,38,1
grESeXOTwN,39,5
grESeXOTwN,40,7
grESeXOTwN,41,1
grESeXOTwN,42,0
grESeXOTwN,43,3
grESeXOTwN,44,10
grESeXOTwN,45,8
grESeXOTwN,46,0
grESeXOTwN,47,3
grESeXOTwN,48,3
grESeXOTwN,49,3
grESeXOTwN,50,9
grESeXOTwN,51,2
grESeXOTwN,52,10
grESeXOTwN,53,4
grESeXOTwN,54,10
grESeXOTwN,55,10
grESeXOTwN,56,1
grESeXOTwN,57,2
grESeXOTwN,58,1
grESeXOTwN,59,10
grESeXOTwN,60,2
grESeXOTwN,61,5
grESeXOTwN,62,0
grESeXOTwN,63,1
grESeXOTwN,64,8
grESeXOTwN,65,10
grESeXOTwN,66,0
grESeXOTwN,67,1
grESeXOTwN,68,3
grESeXOTwN,69,2
grESeXOTwN,70,6
grESeXOTwN,71,9
grESeXOTwN,72,3
grESeXOTwN,73,5
grESeXOTwN,74,10
grESeXOTwN,75,7
grESeXOTwN,76,2
grESeXOTwN,77,6
grESeXOTwN,78,10
grESeXOTwN,79,10
grESeXOTwN,80,4
grESeXOTwN,81,4
grESeXOTwN,82,7
grESeXOTwN,83,6
grESeXOTwN,84,5
grESeXOTwN,85,5
grESeXOTwN,86,1
grESeXOTwN,87,10
grESeXOTwN,88,7
grESeXOTwN,89,6
grESeXOTwN,90,5
grESeXOTwN,91,10
grESeXOTwN,92,10
grESeXOTwN,93,5
grESeXOTwN,94,6
grESeXOTwN,95,10
grESeXOTwN,96,8
grESeXOTwN,97,10
grESeXOTwN,98,1
grESeXOTwN,99,1
grESeXOTwN,100,8
umQISsIcWp,1,5
umQISsIcWp,2,1
umQISsIcWp,3,4
umQISsIcWp,4,4
umQISsIcWp,5,0
umQISsIcWp,6,1
umQISsIcWp,7,7
umQISsIcWp,8,7
umQISsIcWp,9,8
umQISsIcWp,10,7
umQISsIcWp,11,1
umQISsIcWp,12,8
umQISsIcWp,13,2
umQISsIcWp,14,5
umQISsIcWp,15,3
umQISsIcWp,16,3
umQISsIcWp,17,3
umQISsIcWp,18,7
umQISsIcWp,19,9
umQISsIcWp,20,9
umQISsIcWp,21,10
umQISsIcWp,22,3
umQISsIcWp,23,8
umQISsIcWp,24,4
umQISsIcWp,25,6
umQISsIcWp,26,10
umQISsIcWp,27,6
umQISsIcWp,28,3
umQISsIcWp,29,9
umQISsIcWp,30,9
umQISsIcWp,31,3
umQISsIcWp,32,0
umQISsIcWp,33,6
umQISsIcWp,34,5
umQISsIcWp,35,8
umQISsIcWp,36,4
umQISsIcWp,37,1
umQISsIcWp,38,5
umQISsIcWp,39,8
umQISsIcWp,40,0
umQISsIcWp,41,1
umQISsIcWp,42,4
umQISsIcWp,43,1
umQISsIcWp,44,2
umQISsIcWp,45,9
umQISsIcWp,46,2
umQISsIcWp,47,6
umQISsIcWp,48,2
umQISsIcWp,49,10
umQISsIcWp,50,6
umQISsIcWp,51,9
umQISsIcWp,52,2
umQISsIcWp,53,5
umQISsIcWp,54,2
umQISsIcWp,55,7
umQISsIcWp,56,8
umQISsIcWp,57,3
umQISsIcWp,58,4
umQISsIcWp,59,1
umQISsIcWp,60,8
umQISsIcWp,61,1
umQISsIcWp,62,7
umQISsIcWp,63,5
umQISsIcWp,64,2
umQISsIcWp,65,10
umQISsIcWp,66,8
umQISsIcWp,67,0
umQISsIcWp,68,0
umQISsIcWp,69,9
umQISsIcWp,70,5
umQISsIcWp,71,0
umQISsIcWp,72,6
umQISsIcWp,73,7
umQISsIcWp,74,9
umQISsIcWp,75,4
umQISsIcWp,76,2
umQISsIcWp,77,4
umQISsIcWp,78,7
umQISsIcWp,79,8
umQISsIcWp,80,9
umQISsIcWp,81,3
umQISsIcWp,82,6
umQISsIcWp,83,0
umQISsIcWp,84,7
umQISsIcWp,85,0
umQISsIcWp,86,3
umQISsIcWp,87,10
umQISsIcWp,88,6
umQISsIcWp,89,5
umQISsIcWp,90,10
umQISsIcWp,91,6
umQISsIcWp,92,5
umQISsIcWp,93,4
umQISsIcWp,94,1
umQISsIcWp,95,5
umQISsIcWp,96,2
umQISsIcWp,97,10
umQISsIcWp,98,10
umQISsIcWp,99,10
umQISsIcWp,100,0
umcnuiPObR,1,1
umcnuiPObR,2,1
umcnuiPObR,3,7
umcnuiPObR,4,8
umcnuiPObR,5,3
umcnuiPObR,6,9
umcnuiPObR,7,5
umcnuiPObR,8,9
umcnuiPObR,9,9
umcnuiPObR,10,5
umcnuiPObR,11,2
umcnuiPObR,12,3
umcnuiPObR,13,3
umcnuiPObR,14,0
umcnuiPObR,15,6
umcnuiPObR,16,10
umcnuiPObR,17,6
umcnuiPObR,18,4
umcnuiPObR,19,7
umcnuiPObR,20,10
umcnuiPObR,21,6
umcnuiPObR,22,3
umcnuiPObR,23,4
umcnuiPObR,24,0
umcnuiPObR,25,8
umcnuiPObR,26,5
umcnuiPObR,27,5
umcnuiPObR,28,7
umcnuiPObR,29,7
umcnuiPObR,30,9
umcnuiPObR,31,8
umcnuiPObR,32,4
umcnuiPObR,33,7
umcnuiPObR,34,2
umcnuiPObR,35,0
umcnuiPObR,36,8
umcnuiPObR,37,3
umcnuiPObR,38,5
umcnuiPObR,39,10
umcnuiPObR,40,0
umcnuiPObR,41,7
umcnuiPObR,42,4
umcnuiPObR,43,8
umcnuiPObR,44,0
umcnuiPObR,45,1
umcnuiPObR,46,8
umcnuiPObR,47,4
umcnuiPObR,48,3
umcnuiPObR,49,1
umcnuiPObR,50,10
umcnuiPObR,51,6
umcnuiPObR,52,5
umcnuiPObR,53,9
umcnuiPObR,54,8
umcnuiPObR,55,9
umcnuiPObR,56,6
umcnuiPObR,57,2
umcnuiPObR,58,4
umcnuiPObR,59,7
umcnuiPObR,60,4
umcnuiPObR,61,8
umcnuiPObR,62,6
umcnuiPObR,63,2
umcnuiPObR,64,10
umcnuiPObR,65,2
umcnuiPObR,66,5
umcnuiPObR,67,4
umcnuiPObR,68,0
umcnuiPObR,69,2
umcnuiPObR,70,10
umcnuiPObR,71,6
umcnuiPObR,72,1
umcnuiPObR,73,0
umcnuiPObR,74,3
umcnuiPObR,75,7
umcnuiPObR,76,1
umcnuiPObR,77,1
umcnuiPObR,78,6
umcnuiPObR,79,9
umcnuiPObR,80,5
umcnuiPObR,81,6
umcnuiPObR,82,10
umcnuiPObR,83,7
umcnuiPObR,84,8
umcnuiPObR,85,2
umcnuiPObR,86,2
umcnuiPObR,87,2
umcnuiPObR,88,10
umcnuiPObR,89,4
umcnuiPObR,90,9
umcnuiPObR,91,1
umcnuiPObR,92,3
umcnuiPObR,93,10
umcnuiPObR,94,5
umcnuiPObR,95,3
umcnuiPObR,96,5
umcnuiPObR,97,0
umcnuiPObR,98,9
umcnuiPObR,99,1
umcnuiPObR,100,0
umzmxjfGlg,1,5
umzmxjfGlg,2,5
umzmxjfGlg,3,1
umzmxjfGlg,4,6
umzmxjfGlg,5,4
umzmxjfGlg,6,7
umzmxjfGlg,7,7
umzmxjfGlg,8,9
umzmxjfGlg,9,9
umzmxjfGlg,10,8
umzmxjfGlg,11,5
umzmxjfGlg,12,9
umzmxjfGlg,13,1
umzmxjfGlg,14,4
umzmxjfGlg,15,2
umzmxjfGlg,16,10
umzmxjfGlg,17,9
umzmxjfGlg,18,5
umzmxjfGlg,19,5
umzmxjfGlg,20,7
umzmxjfGlg,21,4
umzmxjfGlg,22,10
umzmxjfGlg,23,2
umzmxjfGlg,24,7
umzmxjfGlg,25,8
umzmxjfGlg,26,1
umzmxjfGlg,27,3
umzmxjfGlg,28,4
umzmxjfGlg,29,8
umzmxjfGlg,30,6
umzmxjfGlg,31,6
umzmxjfGlg,32,3
umzmxjfGlg,33,10
umzmxjfGlg,34,4
umzmxjfGlg,35,3
umzmxjfGlg,36,9
umzmxjfGlg,37,0
umzmxjfGlg,38,0
umzmxjfGlg,39,6
umzmxjfGlg,40,8
umzmxjfGlg,41,0
umzmxjfGlg,42,2
umzmxjfGlg,43,1
umzmxjfGlg,44,8
umzmxjfGlg,45,3
umzmxjfGlg,46,7
umzmxjfGlg,47,6
umzmxjfGlg,48,10
umzmxjfGlg,49,0
umzmxjfGlg,50,2
umzmxjfGlg,51,1
umzmxjfGlg,52,2
umzmxjfGlg,53,4
umzmxjfGlg,54,1
umzmxjfGlg,55,6
umzmxjfGlg,56,4
umzmxjfGlg,57,9
umzmxjfGlg,58,3
umzmxjfGlg,59,5
umzmxjfGlg,60,5
umzmxjfGlg,61,10
umzmxjfGlg,62,1
umzmxjfGlg,63,3
umzmxjfGlg,64,7
umzmxjfGlg,65,5
umzmxjfGlg,66,6
umzmxjfGlg,67,4
umzmxjfGlg,68,0
umzmxjfGlg,69,4
umzmxjfGlg,70,2
umzmxjfGlg,71,5
umzmxjfGlg,72,3
umzmxjfGlg,73,7
umzmxjfGlg,74,0
umzmxjfGlg,75,8
umzmxjfGlg,76,1
umzmxjfGlg,77,6
umzmxjfGlg,78,10
umzmxjfGlg,79,8
umzmxjfGlg,80,3
umzmxjfGlg,81,10
umzmxjfGlg,82,5
umzmxjfGlg,83,2
umzmxjfGlg,84,0
umzmxjfGlg,85,10
umzmxjfGlg,86,3
umzmxjfGlg,87,7
umzmxjfGlg,88,9
umzmxjfGlg,89,9
umzmxjfGlg,90,9
umzmxjfGlg,91,8
umzmxjfGlg,92,6
umzmxjfGlg,93,0
umzmxjfGlg,94,7
umzmxjfGlg,95,2
umzmxjfGlg,96,8
umzmxjfGlg,97,0
umzmxjfGlg,98,2
umzmxjfGlg,99,10
umzmxjfGlg,100,1
umOSloeJkk,1,0
umOSloeJkk,2,1
umOSloeJkk,3,9
umOSloeJkk,4,3
umOSloeJkk,5,6
umOSloeJkk,6,1
umOSloeJkk,7,8
umOSloeJkk,8,8
umOSloeJkk,9,9
umOSloeJkk,10,9
umOSloeJkk,11,5
umOSloeJkk,12,2
umOSloeJkk,13,7
umOSloeJkk,14,1
umOSloeJkk,15,4
umOSloeJkk,16,4
umOSloeJkk,17,2
umOSloeJkk,18,4
umOSloeJkk,19,6
umOSloeJkk,20,0
umOSloeJkk,21,1
umOSloeJkk,22,6
umOSloeJkk,23,4
umOSloeJkk,24,5
umOSloeJkk,25,6
umOSloeJkk,26,2
umOSloeJkk,27,10
umOSloeJkk,28,10
umOSloeJkk,29,7
umOSloeJkk,30,0
umOSloeJkk,31,4
umOSloeJkk,32,10
umOSloeJkk,33,6
umOSloeJkk,34,0
umOSloeJkk,35,2
umOSloeJkk,36,6
umOSloeJkk,37,9
umOSloeJkk,38,4
umOSloeJkk,39,8
umOSloeJkk,40,3
umOSloeJkk,41,7
umOSloeJkk,42,5
umOSloeJkk,43,2
umOSloeJkk,44,3
umOSloeJkk,45,2
umOSloeJkk,46,8
umOSloeJkk,47,5
umOSloeJkk,48,5
umOSloeJkk,49,1
umOSloeJkk,50,6
umOSloeJkk,51,8
umOSloeJkk,52,3
umOSloeJkk,53,2
umOSloeJkk,54,7
umOSloeJkk,55,5
umOSloeJkk,56,8
umOSloeJkk,57,7
umOSloeJkk,58,0
umOSloeJkk,59,5
umOSloeJkk,60,1
umOSloeJkk,61,5
umOSloeJkk,62,9
umOSloeJkk,63,8
umOSloeJkk,64,2
umOSloeJkk,65,6
umOSloeJkk,66,7
umOSloeJkk,67,1
umOSloeJkk,68,8
umOSloeJkk,69,3
umOSloeJkk,70,1
umOSloeJkk,71,0
umOSloeJkk,72,0
umOSloeJkk,73,5
umOSloeJkk,74,9
umOSloeJkk,75,10
umOSloeJkk,76,9
umOSloeJkk,77,0
umOSloeJkk,78,10
umOSloeJkk,79,0
umOSloeJkk,80,7
umOSloeJkk,81,7
umOSloeJkk,82,6
umOSloeJkk,83,3
umOSloeJkk,84,10
umOSloeJkk,85,4
umOSloeJkk,86,7
umOSloeJkk,87,9
umOSloeJkk,88,2
umOSloeJkk,89,3
umOSloeJkk,90,9
umOSloeJkk,91,10
umOSloeJkk,92,10
umOSloeJkk,93,3
umOSloeJkk,94,8
umOSloeJkk,95,5
umOSloeJkk,96,4
umOSloeJkk,97,4
umOSloeJkk,98,3
umOSloeJkk,99,1
umOSloeJkk,100,10
umbsSJQUAm,1,4
umbsSJQUAm,2,2
umbsSJQUAm,3,5
umbsSJQUAm,4,2
umbsSJQUAm,5,4
umbsSJQUAm,6,1
umbsSJQUAm,7,10
umbsSJQUAm,8,2
umbsSJQUAm,9,4
umbsSJQUAm,10,9
umbsSJQUAm,11,8
umbsSJQUAm,12,2
umbsSJQUAm,13,4
umbsSJQUAm,14,10
umbsSJQUAm,15,6
umbsSJQUAm,16,3
umbsSJQUAm,17,1
umbsSJQUAm,18,5
umbsSJQUAm,19,2
umbsSJQUAm,20,1
umbsSJQUAm,21,9
umbsSJQUAm,22,0
umbsSJQUAm,23,3
umbsSJQUAm,24,6
umbsSJQUAm,25,8
umbsSJQUAm,26,8
umbsSJQUAm,27,2
umbsSJQUAm,28,3
umbsSJQUAm,29,0
umbsSJQUAm,30,6
umbsSJQUAm,31,0
umbsSJQUAm,32,10
umbsSJQUAm,33,5
umbsSJQUAm,34,4
umbsSJQUAm,35,1
umbsSJQUAm,36,8
umbsSJQUAm,37,1
umbsSJQUAm,38,7
umbsSJQUAm,39,6
umbsSJQUAm,40,9
umbsSJQUAm,41,4
umbsSJQUAm,42,9
umbsSJQUAm,43,4
umbsSJQUAm,44,3
umbsSJQUAm,45,6
umbsSJQUAm,46,5
umbsSJQUAm,47,7
umbsSJQUAm,48,5
umbsSJQUAm,49,3
umbsSJQUAm,50,1
umbsSJQUAm,51,6
umbsSJQUAm,52,8
umbsSJQUAm,53,9
umbsSJQUAm,54,8
umbsSJQUAm,55,5
umbsSJQUAm,56,0
umbsSJQUAm,57,8
umbsSJQUAm,58,0
umbsSJQUAm,59,8
umbsSJQUAm,60,10
umbsSJQUAm,61,6
umbsSJQUAm,62,0
umbsSJQUAm,63,0
umbsSJQUAm,64,9
umbsSJQUAm,65,7
umbsSJQUAm,66,8
umbsSJQUAm,67,5
umbsSJQUAm,68,10
umbsSJQUAm,69,0
umbsSJQUAm,70,1
umbsSJQUAm,71,10
umbsSJQUAm,72,10
umbsSJQUAm,73,7
umbsSJQUAm,74,6
umbsSJQUAm,75,3
umbsSJQUAm,76,10
umbsSJQUAm,77,4
umbsSJQUAm,78,6
umbsSJQUAm,79,2
umbsSJQUAm,80,5
umbsSJQUAm,81,9
umbsSJQUAm,82,5
umbsSJQUAm,83,1
umbsSJQUAm,84,9
umbsSJQUAm,85,3
umbsSJQUAm,86,2
umbsSJQUAm,87,3
umbsSJQUAm,88,2
umbsSJQUAm,89,4
umbsSJQUAm,90,7
umbsSJQUAm,91,7
umbsSJQUAm,92,7
umbsSJQUAm,93,1
umbsSJQUAm,94,10
umbsSJQUAm,95,5
umbsSJQUAm,96,7
umbsSJQUAm,97,7
umbsSJQUAm,98,9
umbsSJQUAm,99,3
umbsSJQUAm,100,0
umUAGoOjeu,1,3
umUAGoOjeu,2,6
umUAGoOjeu,3,10
umUAGoOjeu,4,6
umUAGoOjeu,5,6
umUAGoOjeu,6,1
umUAGoOjeu,7,0
umUAGoOjeu,8,3
umUAGoOjeu,9,0
umUAGoOjeu,10,7
umUAGoOjeu,11,0
umUAGoOjeu,12,10
umUAGoOjeu,13,8
umUAGoOjeu,14,5
umUAGoOjeu,15,9
umUAGoOjeu,16,5
umUAGoOjeu,17,3
umUAGoOjeu,18,3
umUAGoOjeu,19,3
umUAGoOjeu,20,4
umUAGoOjeu,21,8
umUAGoOjeu,22,8
umUAGoOjeu,23,7
umUAGoOjeu,24,1
umUAGoOjeu,25,1
umUAGoOjeu,26,0
umUAGoOjeu,27,5
umUAGoOjeu,28,9
umUAGoOjeu,29,7
umUAGoOjeu,30,5
umUAGoOjeu,31,1
umUAGoOjeu,32,7
umUAGoOjeu,33,5
umUAGoOjeu,34,2
umUAGoOjeu,35,2
umUAGoOjeu,36,9
umUAGoOjeu,37,6
umUAGoOjeu,38,4
umUAGoOjeu,39,7
umUAGoOjeu,40,6
umUAGoOjeu,41,6
umUAGoOjeu,42,5
umUAGoOjeu,43,8
umUAGoOjeu,44,4
umUAGoOjeu,45,6
umUAGoOjeu,46,3
umUAGoOjeu,47,9
umUAGoOjeu,48,10
umUAGoOjeu,49,4
umUAGoOjeu,50,3
umUAGoOjeu,51,7
umUAGoOjeu,52,2
umUAGoOjeu,53,2
umUAGoOjeu,54,4
umUAGoOjeu,55,4
umUAGoOjeu,56,0
umUAGoOjeu,57,8
umUAGoOjeu,58,5
umUAGoOjeu,59,2
umUAGoOjeu,60,5
umUAGoOjeu,61,1
umUAGoOjeu,62,8
umUAGoOjeu,63,0
umUAGoOjeu,64,2
umUAGoOjeu,65,8
umUAGoOjeu,66,9
umUAGoOjeu,67,3
umUAGoOjeu,68,4
umUAGoOjeu,69,7
umUAGoOjeu,70,4
umUAGoOjeu,71,1
umUAGoOjeu,72,9
umUAGoOjeu,73,7
umUAGoOjeu,74,10
umUAGoOjeu,75,2
umUAGoOjeu,76,9
umUAGoOjeu,77,6
umUAGoOjeu,78,1
umUAGoOjeu,79,2
umUAGoOjeu,80,9
umUAGoOjeu,81,9
umUAGoOjeu,82,8
umUAGoOjeu,83,0
umUAGoOjeu,84,7
umUAGoOjeu,85,10
umUAGoOjeu,86,10
umUAGoOjeu,87,8
umUAGoOjeu,88,5
